Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements,total_cases,new_cases
Albania,ALB,28/2/20,0,0,1,0,0,0,0
Albania,ALB,29/2/20,0,0,1,0,0,0,0
Albania,ALB,1/3/20,0,0,1,0,0,0,0
Albania,ALB,2/3/20,0,0,1,0,0,0,0
Albania,ALB,3/3/20,0,0,1,0,0,0,0
Albania,ALB,4/3/20,0,0,1,0,0,0,0
Albania,ALB,5/3/20,0,0,1,0,0,0,0
Albania,ALB,6/3/20,0,0,1,0,0,0,0
Albania,ALB,7/3/20,0,0,1,0,0,0,0
Albania,ALB,8/3/20,1,0,1,0,0,0,0
Albania,ALB,9/3/20,1,0,1,2,0,2,2
Albania,ALB,10/3/20,1,0,1,2,0,10,8
Albania,ALB,11/3/20,1,0,1,2,0,12,2
Albania,ALB,12/3/20,1,0,1,2,0,23,11
Albania,ALB,13/3/20,1,0,1,2,2,33,10
Albania,ALB,14/3/20,1,0,1,2,2,38,5
Albania,ALB,15/3/20,1,0,1,2,2,42,4
Albania,ALB,16/3/20,1,0,1,2,2,51,9
Albania,ALB,17/3/20,1,0,1,2,2,55,4
Albania,ALB,18/3/20,1,0,1,2,2,59,4
Albania,ALB,19/3/20,1,0,1,2,2,64,5
Albania,ALB,20/3/20,1,0,1,2,2,70,6
Albania,ALB,21/3/20,1,0,1,2,2,76,6
Albania,ALB,22/3/20,1,0,1,2,2,89,13
Albania,ALB,23/3/20,1,0,1,2,2,104,15
Albania,ALB,24/3/20,1,0,1,2,2,123,19
Albania,ALB,25/3/20,1,0,1,2,2,146,23
Albania,ALB,26/3/20,1,0,1,2,2,174,28
Albania,ALB,27/3/20,1,0,1,2,2,186,12
Albania,ALB,28/3/20,1,0,1,2,2,197,11
Albania,ALB,29/3/20,1,0,1,2,2,212,15
Albania,ALB,30/3/20,1,0,1,2,2,223,11
Albania,ALB,31/3/20,1,0,1,2,2,243,20
Albania,ALB,1/4/20,1,0,1,2,2,259,16
Albania,ALB,2/4/20,1,0,1,2,2,277,18
Albania,ALB,3/4/20,1,0,1,2,2,304,27
Albania,ALB,4/4/20,1,0,1,2,2,333,29
Albania,ALB,5/4/20,1,0,1,2,2,361,28
Albania,ALB,6/4/20,1,0,1,2,2,377,16
Albania,ALB,7/4/20,1,0,1,2,2,383,6
Albania,ALB,8/4/20,1,0,1,2,2,400,17
Albania,ALB,9/4/20,1,0,1,2,2,409,9
Albania,ALB,10/4/20,1,0,1,2,2,416,7
Albania,ALB,11/4/20,1,0,1,2,2,433,17
Albania,ALB,12/4/20,1,0,1,2,2,446,13
Albania,ALB,13/4/20,1,0,1,2,2,467,21
Albania,ALB,14/4/20,1,0,1,2,2,475,8
Albania,ALB,15/4/20,1,0,1,2,2,494,19
Albania,ALB,16/4/20,1,0,1,2,2,518,24
Albania,ALB,17/4/20,1,0,1,2,2,539,21
Albania,ALB,18/4/20,1,0,1,4,2,548,9
Albania,ALB,19/4/20,1,0,1,4,2,562,14
Albania,ALB,20/4/20,1,0,1,4,2,584,22
Albania,ALB,21/4/20,2,0,1,4,2,609,25
Albania,ALB,22/4/20,2,0,1,4,2,634,25
Albania,ALB,23/4/20,2,0,1,4,2,663,29
Albania,ALB,24/4/20,2,0,1,4,2,678,15
Albania,ALB,25/4/20,2,0,1,4,2,712,34
Albania,ALB,26/4/20,2,0,1,4,2,726,14
Albania,ALB,27/4/20,2,0,1,4,2,736,10
Albania,ALB,28/4/20,2,0,1,4,2,750,14
Albania,ALB,29/4/20,2,0,1,4,2,766,16
Albania,ALB,30/4/20,2,0,1,4,2,773,7
Albania,ALB,1/5/20,2,0,1,4,2,782,9
Albania,ALB,2/5/20,2,0,1,4,2,789,7
Albania,ALB,3/5/20,2,0,1,4,2,795,6
Albania,ALB,4/5/20,2,0,1,4,2,803,8
Albania,ALB,5/5/20,2,0,1,4,2,820,17
Albania,ALB,6/5/20,2,0,1,4,2,832,12
Albania,ALB,7/5/20,2,0,1,4,2,842,10
Albania,ALB,8/5/20,2,0,1,4,2,850,8
Albania,ALB,9/5/20,2,0,1,4,2,856,6
Albania,ALB,10/5/20,2,0,1,4,2,868,12
Albania,ALB,11/5/20,2,0,1,4,2,872,4
Albania,ALB,12/5/20,2,0,1,4,2,876,4
Albania,ALB,13/5/20,2,0,1,4,2,880,4
Albania,ALB,14/5/20,2,0,1,4,2,898,18
Albania,ALB,15/5/20,2,0,1,4,2,916,18
Albania,ALB,16/5/20,2,0,1,4,2,933,17
Albania,ALB,17/5/20,2,0,1,4,2,946,13
Albania,ALB,18/5/20,2,0,1,4,2,948,2
Albania,ALB,19/5/20,2,0,1,4,2,949,1
Albania,ALB,20/5/20,2,0,1,4,2,964,15
Albania,ALB,21/5/20,2,0,1,4,2,969,5
Albania,ALB,22/5/20,2,0,1,4,2,981,12
Albania,ALB,23/5/20,2,0,1,4,2,989,8
Albania,ALB,24/5/20,2,0,1,4,2,998,9
Albania,ALB,25/5/20,2,0,1,4,2,1004,6
Albania,ALB,26/5/20,1,0,1,4,2,1029,25
Albania,ALB,27/5/20,1,0,1,4,2,1050,21
Albania,ALB,28/5/20,1,0,1,4,2,1076,26
Albania,ALB,29/5/20,1,0,1,4,2,1099,23
Albania,ALB,30/5/20,1,0,1,4,2,1122,23
Albania,ALB,31/5/20,1,0,1,4,2,1137,15
Albania,ALB,1/6/20,1,0,1,4,1,1143,6
Albania,ALB,2/6/20,1,0,1,4,1,1164,21
Albania,ALB,3/6/20,1,0,1,4,1,1184,20
Albania,ALB,4/6/20,1,0,1,4,1,1197,13
Albania,ALB,5/6/20,1,0,1,4,1,1212,15
Albania,ALB,6/6/20,1,0,1,4,1,1232,20
Albania,ALB,7/6/20,1,0,1,4,1,1246,14
Albania,ALB,8/6/20,1,0,1,4,1,1263,17
Albania,ALB,9/6/20,1,0,1,4,1,1299,36
Albania,ALB,10/6/20,1,0,1,4,1,1341,42
Albania,ALB,11/6/20,1,0,1,4,1,1385,44
Albania,ALB,12/6/20,1,0,1,4,1,1416,31
Albania,ALB,13/6/20,1,0,1,4,1,1464,48
Albania,ALB,14/6/20,1,0,1,4,1,1521,57
Albania,ALB,15/6/20,1,0,1,4,1,1590,69
Albania,ALB,16/6/20,1,0,1,4,1,1672,82
Albania,ALB,17/6/20,1,0,1,4,1,1722,50
Albania,ALB,18/6/20,1,0,1,4,1,1788,66
Albania,ALB,19/6/20,1,0,1,4,1,1838,50
Albania,ALB,20/6/20,1,0,1,4,1,1891,53
Albania,ALB,21/6/20,1,0,1,4,1,1962,71
Albania,ALB,22/6/20,1,0,1,4,1,1995,33
Albania,ALB,23/6/20,1,0,1,4,1,2047,52
Albania,ALB,24/6/20,1,0,1,4,1,2114,67
Albania,ALB,25/6/20,1,0,1,4,1,2192,78
Albania,ALB,26/6/20,1,0,1,4,1,2269,77
Albania,ALB,27/6/20,1,0,1,4,1,2330,61
Albania,ALB,28/6/20,1,0,1,4,1,2402,72
Albania,ALB,29/6/20,1,0,1,4,1,2466,64
Albania,ALB,30/6/20,1,0,1,4,1,2535,69
Albania,ALB,1/7/20,1,0,1,4,1,2580,45
Albania,ALB,2/7/20,1,0,1,4,1,2662,82
Albania,ALB,3/7/20,1,0,1,4,1,2752,90
Albania,ALB,4/7/20,1,0,1,4,1,2819,67
Albania,ALB,5/7/20,1,0,1,4,1,2893,74
Albania,ALB,6/7/20,1,0,1,4,1,2964,71
Albania,ALB,7/7/20,1,0,1,4,1,3038,74
Albania,ALB,8/7/20,1,0,1,4,1,3106,68
Albania,ALB,9/7/20,1,0,1,4,1,3188,82
Albania,ALB,10/7/20,1,0,1,4,1,3278,90
Albania,ALB,11/7/20,1,0,1,4,1,3371,93
Albania,ALB,12/7/20,1,0,1,4,1,3454,83
Albania,ALB,13/7/20,1,0,1,4,1,3571,117
Albania,ALB,14/7/20,1,0,1,4,1,3667,96
Albania,ALB,15/7/20,1,0,3,4,1,3752,85
Albania,ALB,16/7/20,1,0,3,4,1,3851,99
Albania,ALB,17/7/20,1,0,3,4,1,3906,55
Albania,ALB,18/7/20,1,0,3,4,1,4008,102
Albania,ALB,19/7/20,1,0,3,4,1,4090,82
Albania,ALB,20/7/20,1,0,3,4,1,4171,81
Albania,ALB,21/7/20,1,0,3,4,1,4290,119
Albania,ALB,22/7/20,1,0,3,4,1,4358,68
Albania,ALB,23/7/20,1,0,3,4,1,4466,108
Albania,ALB,24/7/20,1,0,3,4,1,4570,104
Albania,ALB,25/7/20,1,0,3,4,1,4637,67
Albania,ALB,26/7/20,1,0,3,4,1,4763,126
Albania,ALB,27/7/20,1,0,3,4,1,4880,117
Albania,ALB,28/7/20,1,0,3,4,1,4997,117
Albania,ALB,29/7/20,1,0,3,4,1,5105,108
Albania,ALB,30/7/20,1,0,3,4,1,5197,92
Albania,ALB,31/7/20,1,0,3,4,1,5276,79
Albania,ALB,1/8/20,1,0,3,4,1,5396,120
Albania,ALB,2/8/20,1,0,3,4,1,5519,123
Albania,ALB,3/8/20,1,0,3,4,1,5620,101
Albania,ALB,4/8/20,1,0,3,4,1,5750,130
Albania,ALB,5/8/20,1,0,3,4,1,5889,139
Albania,ALB,6/8/20,1,0,3,4,1,6016,127
Albania,ALB,7/8/20,1,0,3,4,1,6151,135
Albania,ALB,8/8/20,1,0,3,4,1,6275,124
Albania,ALB,9/8/20,1,0,3,4,1,6411,136
Albania,ALB,10/8/20,1,0,3,4,1,6536,125
Albania,ALB,11/8/20,1,0,3,4,1,6676,140
Albania,ALB,12/8/20,1,0,3,4,1,6817,141
Albania,ALB,13/8/20,1,0,3,4,1,6971,154
Albania,ALB,14/8/20,1,0,3,4,1,7117,146
Albania,ALB,15/8/20,1,0,3,4,1,7260,143
Albania,ALB,16/8/20,1,0,3,4,1,7380,120
Albania,ALB,17/8/20,1,0,3,4,1,7499,119
Albania,ALB,18/8/20,1,0,3,4,1,7654,155
Albania,ALB,19/8/20,1,0,3,4,1,7812,158
Albania,ALB,20/8/20,1,0,3,4,1,7967,155
Albania,ALB,21/8/20,1,0,3,4,1,8119,152
Albania,ALB,22/8/20,1,0,3,4,1,8275,156
Albania,ALB,23/8/20,1,0,3,4,1,8427,152
Albania,ALB,24/8/20,1,0,3,4,1,8605,178
Albania,ALB,25/8/20,1,0,3,4,1,8759,154
Albania,ALB,26/8/20,1,0,3,4,1,8927,168
Albania,ALB,27/8/20,1,0,3,4,1,9083,156
Albania,ALB,28/8/20,1,0,3,4,1,9195,112
Albania,ALB,29/8/20,1,0,3,4,1,9279,84
Albania,ALB,30/8/20,1,0,3,4,1,9380,101
Albania,ALB,31/8/20,1,0,3,4,1,9513,133
Albania,ALB,1/9/20,1,0,3,4,1,9606,93
Albania,ALB,2/9/20,1,0,3,4,1,9728,122
Albania,ALB,3/9/20,1,0,3,4,1,9844,116
Albania,ALB,4/9/20,1,0,3,4,1,9967,123
Albania,ALB,5/9/20,1,0,3,4,1,10102,135
Albania,ALB,6/9/20,1,0,3,4,1,10255,153
Albania,ALB,7/9/20,2,0,3,4,1,10406,151
Albania,ALB,8/9/20,2,0,3,4,1,10553,147
Albania,ALB,9/9/20,2,0,3,4,1,10704,151
Albania,ALB,10/9/20,2,0,3,4,1,10860,156
Albania,ALB,11/9/20,2,0,3,4,1,11021,161
Albania,ALB,12/9/20,2,0,3,4,1,11185,164
Albania,ALB,13/9/20,2,0,3,4,1,11353,168
Albania,ALB,14/9/20,2,0,3,4,1,11520,167
Albania,ALB,15/9/20,2,0,3,4,1,11672,152
Albania,ALB,16/9/20,2,0,3,4,1,11816,144
Albania,ALB,17/9/20,2,0,3,4,1,11948,132
Albania,ALB,18/9/20,2,0,3,4,1,12073,125
Albania,ALB,19/9/20,2,0,3,4,1,12226,153
Albania,ALB,20/9/20,2,0,3,4,1,12385,159
Albania,ALB,21/9/20,2,0,3,4,1,12535,150
Albania,ALB,22/9/20,2,0,3,4,1,12666,131
Albania,ALB,23/9/20,2,0,3,4,1,12787,121
Albania,ALB,24/9/20,2,0,3,4,1,12921,134
Albania,ALB,25/9/20,2,0,3,4,1,13045,124
Albania,ALB,26/9/20,2,0,3,4,1,13153,108
Albania,ALB,27/9/20,2,0,3,4,1,13259,106
Albania,ALB,28/9/20,2,0,3,4,1,13391,132
Albania,ALB,29/9/20,2,0,3,4,1,13518,127
Albania,ALB,30/9/20,2,0,3,4,1,13649,131
Albania,ALB,1/10/20,2,0,3,4,1,13806,157
Albania,ALB,2/10/20,2,0,3,4,1,13965,159
Albania,ALB,3/10/20,2,0,3,4,1,14117,152
Albania,ALB,4/10/20,2,0,3,4,1,14266,149
Albania,ALB,5/10/20,2,0,3,4,1,14410,144
Albania,ALB,6/10/20,2,0,3,4,1,14568,158
Albania,ALB,7/10/20,2,0,3,4,1,14730,162
Albania,ALB,8/10/20,2,0,3,4,1,14899,169
Albania,ALB,9/10/20,2,0,3,4,1,15066,167
Albania,ALB,10/10/20,2,0,3,4,1,15231,165
Albania,ALB,11/10/20,2,0,3,4,1,15399,168
Albania,ALB,12/10/20,2,0,3,4,1,15570,171
Albania,ALB,13/10/20,2,0,3,4,1,15752,182
Albania,ALB,14/10/20,2,0,3,4,1,15955,203
Albania,ALB,15/10/20,2,0,4,4,1,16212,257
Albania,ALB,16/10/20,2,0,4,4,1,16501,289
Albania,ALB,17/10/20,2,0,4,4,1,16774,273
Albania,ALB,18/10/20,2,0,4,4,1,17055,281
Albania,ALB,19/10/20,2,0,4,4,1,17350,295
Albania,ALB,20/10/20,2,0,4,4,1,17651,301
Albania,ALB,21/10/20,2,0,4,4,1,17948,297
Albania,ALB,22/10/20,2,0,4,4,1,18250,302
Albania,ALB,23/10/20,2,0,4,4,1,18556,306
Albania,ALB,24/10/20,2,0,4,4,1,18858,302
Albania,ALB,25/10/20,2,0,4,4,1,19157,299
Albania,ALB,26/10/20,2,0,4,4,1,19445,288
Albania,ALB,27/10/20,2,0,4,4,1,19729,284
Albania,ALB,28/10/20,2,0,4,4,1,20040,311
Albania,ALB,29/10/20,2,0,4,4,1,20315,275
Albania,ALB,30/10/20,2,0,4,4,1,20634,319
Albania,ALB,31/10/20,2,0,4,4,1,20875,241
Albania,ALB,1/11/20,2,0,4,4,1,21202,327
Albania,ALB,2/11/20,2,0,4,4,1,21523,321
Albania,ALB,3/11/20,2,0,4,4,1,21904,381
Albania,ALB,4/11/20,2,0,4,4,1,22300,396
Albania,ALB,5/11/20,2,0,4,4,1,22721,421
Albania,ALB,6/11/20,2,0,4,4,1,23210,489
Albania,ALB,7/11/20,2,0,4,4,1,23705,495
Albania,ALB,8/11/20,2,0,4,4,1,24206,501
Albania,ALB,9/11/20,2,0,4,4,1,24731,525
Albania,ALB,10/11/20,2,0,4,4,1,25294,563
Albania,ALB,11/11/20,2,0,4,4,1,25801,507
Albania,ALB,12/11/20,2,0,4,4,2,26211,410
Albania,ALB,13/11/20,2,0,4,4,2,26701,490
Albania,ALB,14/11/20,2,0,4,4,2,27233,532
Albania,ALB,15/11/20,2,0,4,4,2,27830,597
Albania,ALB,16/11/20,2,0,4,4,2,28432,602
Albania,ALB,17/11/20,2,0,4,4,2,29126,694
Albania,ALB,18/11/20,2,0,4,4,2,29837,711
Albania,ALB,19/11/20,2,0,4,4,2,30623,786
Albania,ALB,20/11/20,2,0,4,4,2,31459,836
Albania,ALB,21/11/20,2,0,4,4,2,32196,737
Albania,ALB,22/11/20,2,0,4,4,2,32761,565
Albania,ALB,23/11/20,2,0,4,4,2,33556,795
Albania,ALB,24/11/20,2,0,4,4,2,34300,744
Albania,ALB,25/11/20,2,0,4,4,2,34944,644
Albania,ALB,26/11/20,2,0,4,4,2,35600,656
Albania,ALB,27/11/20,2,0,4,4,2,36245,645
Albania,ALB,28/11/20,2,0,4,4,2,36790,545
Albania,ALB,29/11/20,2,0,4,4,2,37625,835
Albania,ALB,30/11/20,2,0,4,4,2,38182,557
Albania,ALB,1/12/20,2,0,4,4,2,39014,832
Albania,ALB,2/12/20,2,0,4,4,2,39719,705
Albania,ALB,3/12/20,2,0,4,4,2,40501,782
Albania,ALB,4/12/20,2,0,4,4,2,41302,801
Albania,ALB,5/12/20,2,0,4,4,2,42148,846
Albania,ALB,6/12/20,2,0,4,4,2,42988,840
Albania,ALB,7/12/20,2,0,4,4,2,43683,695
Albania,ALB,8/12/20,2,0,4,4,2,44436,753
Albania,ALB,9/12/20,2,0,4,4,2,45188,752
Albania,ALB,10/12/20,2,0,4,4,2,46061,873
Albania,ALB,11/12/20,2,0,4,4,2,46863,802
Albania,ALB,12/12/20,2,0,4,4,2,47742,879
Albania,ALB,13/12/20,2,0,4,4,2,48530,788
Albania,ALB,14/12/20,2,0,4,4,2,49191,661
Albania,ALB,15/12/20,2,0,4,4,2,50000,809
Albania,ALB,16/12/20,2,0,4,4,2,50637,637
Albania,ALB,17/12/20,2,0,4,4,2,51424,787
Albania,ALB,18/12/20,2,0,4,4,2,52004,580
Albania,ALB,19/12/20,2,0,4,4,2,52542,538
Albania,ALB,20/12/20,2,0,4,4,2,53003,461
Albania,ALB,21/12/20,2,0,4,4,2,53425,422
Albania,ALB,22/12/20,2,0,4,4,2,53814,389
Albania,ALB,23/12/20,2,0,4,4,2,54317,503
Albania,ALB,24/12/20,2,0,4,4,2,54827,510
Albania,ALB,25/12/20,2,0,4,4,2,55380,553
Albania,ALB,26/12/20,2,0,4,4,2,55755,375
Albania,ALB,27/12/20,2,0,4,4,2,56254,499
Albania,ALB,28/12/20,2,0,4,4,2,56572,318
Albania,ALB,29/12/20,2,0,4,4,2,57146,574
Albania,ALB,30/12/20,2,0,4,4,2,57727,581
Albania,ALB,31/12/20,2,0,4,4,2,58316,589
Albania,ALB,1/1/21,2,0,4,4,2,58316,0
Albania,ALB,2/1/21,2,0,4,4,2,58991,675
Albania,ALB,3/1/21,2,0,4,4,2,59438,447
Albania,ALB,4/1/21,2,0,4,4,2,59623,185
Albania,ALB,5/1/21,2,0,4,4,2,60283,660
Albania,ALB,6/1/21,2,0,4,4,2,61008,725
Albania,ALB,7/1/21,2,0,4,4,2,61705,697
Albania,ALB,8/1/21,2,0,4,4,2,62378,673
Albania,ALB,9/1/21,2,0,4,4,2,63033,655
Albania,ALB,10/1/21,2,0,4,4,2,63595,562
Albania,ALB,11/1/21,2,1,4,4,2,63971,376
Albania,ALB,12/1/21,2,1,4,4,2,64627,656
Albania,ALB,13/1/21,2,1,4,4,2,65334,707
Albania,ALB,14/1/21,2,1,4,4,2,65994,660
Albania,ALB,15/1/21,2,1,4,4,2,66635,641
Albania,ALB,16/1/21,2,1,4,4,2,67216,581
Albania,ALB,17/1/21,2,1,4,4,2,67690,474
Albania,ALB,18/1/21,2,1,4,4,2,67982,292
Albania,ALB,19/1/21,2,1,4,4,2,68568,586
Albania,ALB,20/1/21,2,1,4,4,2,69238,670
Albania,ALB,21/1/21,2,1,4,4,2,69916,678
Albania,ALB,22/1/21,2,1,4,4,2,70655,739
Albania,ALB,23/1/21,2,1,4,4,2,71441,786
Albania,ALB,24/1/21,2,1,4,4,2,72274,833
Albania,ALB,25/1/21,2,1,4,4,2,72812,538
Albania,ALB,26/1/21,2,1,4,4,2,73691,879
Albania,ALB,27/1/21,2,1,4,4,2,74567,876
Albania,ALB,28/1/21,2,1,4,4,2,75454,887
Albania,ALB,29/1/21,2,1,4,4,2,76350,896
Albania,ALB,30/1/21,2,1,4,4,2,77251,901
Albania,ALB,31/1/21,2,1,4,4,2,78127,876
Albania,ALB,1/2/21,2,1,4,4,2,78992,865
Albania,ALB,2/2/21,2,1,4,4,2,79934,942
Albania,ALB,3/2/21,2,1,4,4,2,80941,1007
Albania,ALB,4/2/21,2,1,4,4,2,81993,1052
Albania,ALB,5/2/21,2,1,4,4,2,83082,1089
Albania,ALB,6/2/21,2,1,4,4,2,84212,1130
Albania,ALB,7/2/21,2,1,4,4,2,85336,1124
Albania,ALB,8/2/21,2,1,4,4,2,86289,953
Albania,ALB,9/2/21,2,1,4,4,2,87528,1239
Albania,ALB,10/2/21,2,1,4,4,2,88671,1143
Albania,ALB,11/2/21,2,1,4,4,2,89776,1105
Albania,ALB,12/2/21,2,1,4,4,2,90835,1059
Albania,ALB,13/2/21,2,1,4,4,2,91987,1152
Albania,ALB,14/2/21,2,1,4,4,2,93075,1088
Albania,ALB,15/2/21,2,1,4,4,2,93850,775
Albania,ALB,16/2/21,2,1,4,4,2,94651,801
Albania,ALB,17/2/21,2,1,4,4,2,95726,1075
Albania,ALB,18/2/21,2,1,4,4,2,96838,1112
Albania,ALB,19/2/21,2,1,4,4,2,97909,1071
Albania,ALB,20/2/21,2,1,4,4,2,99062,1153
Albania,ALB,21/2/21,2,1,4,4,2,100246,1184
Albania,ALB,22/2/21,2,1,4,4,2,101285,1039
Albania,ALB,23/2/21,2,1,4,4,2,102306,1021
Albania,ALB,24/2/21,2,1,4,4,2,103327,1021
Albania,ALB,25/2/21,2,1,4,4,2,104313,986
Albania,ALB,26/2/21,2,1,4,4,2,105229,916
Albania,ALB,27/2/21,2,1,4,4,2,106215,986
Albania,ALB,28/2/21,2,1,4,4,2,107167,952
Albania,ALB,1/3/21,2,1,4,4,2,107931,764
Albania,ALB,2/3/21,2,2,4,4,2,108823,892
Albania,ALB,3/3/21,2,2,4,4,2,109674,851
Albania,ALB,4/3/21,2,2,4,4,2,110521,847
Albania,ALB,5/3/21,2,2,4,4,2,111301,780
Albania,ALB,6/3/21,2,2,4,4,2,112078,777
Albania,ALB,7/3/21,2,2,4,4,2,112897,819
Albania,ALB,8/3/21,2,2,4,4,2,113580,683
Albania,ALB,9/3/21,2,2,4,4,2,114209,629
Albania,ALB,10/3/21,2,2,4,4,2,114840,631
Albania,ALB,11/3/21,2,2,4,4,2,115442,602
Albania,ALB,12/3/21,2,2,4,4,2,116123,681
Albania,ALB,13/3/21,2,2,4,4,2,116821,698
Albania,ALB,14/3/21,2,2,4,4,2,117474,653
Albania,ALB,15/3/21,2,2,4,4,2,118017,543
Albania,ALB,16/3/21,2,2,4,4,2,118492,475
Albania,ALB,17/3/21,2,2,4,4,2,118938,446
Albania,ALB,18/3/21,2,2,4,4,2,119528,590
Albania,ALB,19/3/21,2,2,4,4,2,120022,494
Albania,ALB,20/3/21,2,2,4,4,2,120541,519
Albania,ALB,21/3/21,2,2,4,4,2,121200,659
Albania,ALB,22/3/21,2,2,4,4,2,121544,344
Albania,ALB,23/3/21,2,2,4,4,2,121847,303
Albania,ALB,24/3/21,2,2,4,4,2,122295,448
Albania,ALB,25/3/21,2,2,4,4,2,122767,472
Albania,ALB,26/3/21,2,2,4,4,2,123216,449
Albania,ALB,27/3/21,2,2,4,4,2,123641,425
Albania,ALB,28/3/21,2,2,4,4,2,124134,493
Albania,ALB,29/3/21,2,2,4,4,2,124419,285
Albania,ALB,30/3/21,2,2,4,4,2,124723,304
Albania,ALB,31/3/21,2,2,4,4,2,125157,434
Albania,ALB,1/4/21,2,2,4,4,2,125506,349
Albania,ALB,2/4/21,2,2,4,4,2,125842,336
Albania,ALB,3/4/21,2,2,4,4,2,126183,341
Albania,ALB,4/4/21,2,2,4,4,2,126531,348
Albania,ALB,5/4/21,2,2,4,4,2,126795,264
Albania,ALB,6/4/21,2,2,4,4,2,126936,141
Albania,ALB,7/4/21,2,2,4,4,2,127192,256
Albania,ALB,8/4/21,2,2,4,4,2,127509,317
Albania,ALB,9/4/21,2,2,4,4,2,127795,286
Albania,ALB,10/4/21,2,2,4,4,2,128155,360
Albania,ALB,11/4/21,2,2,4,4,2,128393,238
Albania,ALB,12/4/21,2,2,4,4,2,128518,125
Albania,ALB,13/4/21,2,2,4,4,2,128752,234
Albania,ALB,14/4/21,2,2,4,4,2,128959,207
Albania,ALB,15/4/21,2,2,4,4,2,129128,169
Albania,ALB,16/4/21,2,2,4,4,2,129307,179
Albania,ALB,17/4/21,2,2,4,4,2,129456,149
Albania,ALB,18/4/21,2,2,4,4,2,129594,138
Albania,ALB,19/4/21,2,2,4,4,2,129694,100
Albania,ALB,20/4/21,2,2,4,4,2,129842,148
Albania,ALB,21/4/21,2,2,4,4,2,129980,138
Albania,ALB,22/4/21,2,2,4,4,2,130114,134
Albania,ALB,23/4/21,2,2,4,4,2,130270,156
Albania,ALB,24/4/21,2,2,4,4,2,130409,139
Albania,ALB,25/4/21,2,2,4,4,2,130537,128
Albania,ALB,26/4/21,2,2,4,4,2,130606,69
Albania,ALB,27/4/21,2,2,4,4,2,130736,130
Albania,ALB,28/4/21,2,2,4,4,2,130859,123
Albania,ALB,29/4/21,2,2,4,4,2,130977,118
Albania,ALB,30/4/21,2,2,4,4,2,131085,108
Albania,ALB,1/5/21,2,2,4,4,2,131185,100
Albania,ALB,2/5/21,2,2,4,4,2,131238,53
Albania,ALB,3/5/21,2,2,4,4,2,131276,38
Albania,ALB,4/5/21,2,2,4,4,2,131327,51
Albania,ALB,5/5/21,2,2,4,4,2,131419,92
Albania,ALB,6/5/21,2,2,4,4,2,131510,91
Albania,ALB,7/5/21,2,2,4,4,2,131577,67
Albania,ALB,8/5/21,2,2,4,4,2,131666,89
Albania,ALB,9/5/21,2,2,4,4,2,131723,57
Albania,ALB,10/5/21,2,2,4,4,2,131753,30
Albania,ALB,11/5/21,2,2,4,4,2,131803,50
Albania,ALB,12/5/21,2,2,4,4,2,131845,42
Albania,ALB,13/5/21,2,2,4,4,2,131890,45
Albania,ALB,14/5/21,2,2,4,4,2,131939,49
Albania,ALB,15/5/21,2,2,4,4,2,131978,39
Albania,ALB,16/5/21,2,2,4,4,2,132015,37
Albania,ALB,17/5/21,2,2,4,4,2,132032,17
Albania,ALB,18/5/21,2,2,4,4,2,132071,39
Albania,ALB,19/5/21,2,2,4,4,2,132095,24
Albania,ALB,20/5/21,2,2,4,4,2,132118,23
Albania,ALB,21/5/21,2,2,4,4,2,132153,35
Albania,ALB,22/5/21,2,2,4,4,2,132176,23
Albania,ALB,23/5/21,2,2,4,4,2,132209,33
Albania,ALB,24/5/21,2,2,4,4,2,132215,6
Albania,ALB,25/5/21,2,2,4,4,2,132229,14
Albania,ALB,26/5/21,2,2,4,4,2,132244,15
Albania,ALB,27/5/21,2,2,4,4,2,132264,20
Albania,ALB,28/5/21,3,2,4,4,2,132285,21
Albania,ALB,29/5/21,3,2,4,4,2,132297,12
Albania,ALB,30/5/21,3,2,4,4,2,132309,12
Albania,ALB,31/5/21,3,2,4,4,2,132315,6
Albania,ALB,1/6/21,3,2,2,4,2,132337,22
Albania,ALB,2/6/21,3,2,2,4,2,132351,14
Albania,ALB,3/6/21,3,2,2,4,2,132360,9
Albania,ALB,4/6/21,3,2,2,4,2,132372,12
Albania,ALB,5/6/21,3,2,2,4,2,132374,2
Albania,ALB,6/6/21,3,2,2,4,2,132379,5
Albania,ALB,7/6/21,3,2,2,3,2,132384,5
Albania,ALB,8/6/21,3,2,2,3,2,132397,13
Albania,ALB,9/6/21,3,2,2,3,2,132415,18
Albania,ALB,10/6/21,3,2,2,3,2,132426,11
Albania,ALB,11/6/21,3,2,2,3,2,132437,11
Albania,ALB,12/6/21,3,2,2,3,2,132449,12
Albania,ALB,13/6/21,3,2,2,3,2,132459,10
Albania,ALB,14/6/21,3,2,2,3,2,132461,2
Albania,ALB,15/6/21,3,2,2,3,2,132469,8
Albania,ALB,16/6/21,3,2,2,3,2,132476,7
Albania,ALB,17/6/21,3,2,2,3,2,132481,5
Albania,ALB,18/6/21,3,2,2,3,2,132484,3
Albania,ALB,19/6/21,3,2,2,3,2,132488,4
Albania,ALB,20/6/21,3,2,2,3,2,132490,2
Albania,ALB,21/6/21,3,2,2,3,2,132490,0
Albania,ALB,22/6/21,3,2,2,3,2,132496,6
Albania,ALB,23/6/21,3,2,2,3,2,132497,1
Albania,ALB,24/6/21,3,2,2,3,2,132499,2
