Entity,Code,Day,testing_policy,vaccination_policy,facial_coverings,restriction_gatherings,stay_home_requirements
Albania,ALB,17/7/21,3,3,2,3,2
Albania,ALB,18/7/21,3,3,2,3,2
Albania,ALB,19/7/21,3,3,2,3,2
Albania,ALB,20/7/21,3,3,2,3,2
Albania,ALB,21/7/21,3,3,2,3,2
Albania,ALB,22/7/21,3,3,2,3,2
Albania,ALB,23/7/21,3,4,2,3,2
Albania,ALB,24/7/21,3,4,2,3,2
Albania,ALB,25/7/21,3,4,2,3,2
Albania,ALB,26/7/21,3,4,2,3,2
Albania,ALB,27/7/21,3,4,2,3,2
Albania,ALB,28/7/21,3,4,2,3,2
Albania,ALB,29/7/21,3,4,2,3,2
Albania,ALB,30/7/21,3,4,2,3,2
Albania,ALB,31/7/21,3,4,2,3,2
Albania,ALB,1/8/21,3,4,2,3,2
Albania,ALB,2/8/21,3,4,2,3,2
Albania,ALB,3/8/21,3,4,2,3,2
Albania,ALB,4/8/21,3,4,2,3,2
Albania,ALB,5/8/21,3,4,2,3,2
Albania,ALB,6/8/21,3,4,2,3,2
Albania,ALB,7/8/21,3,4,2,3,2
Albania,ALB,8/8/21,3,4,2,3,2
Albania,ALB,9/8/21,3,4,2,3,2
Albania,ALB,10/8/21,3,4,2,3,2
Albania,ALB,11/8/21,3,4,2,3,2
Albania,ALB,12/8/21,3,4,2,3,2
Albania,ALB,13/8/21,3,4,2,3,2
Albania,ALB,14/8/21,3,4,2,3,2
Albania,ALB,15/8/21,3,4,2,3,2
Albania,ALB,16/8/21,3,4,2,3,2
Albania,ALB,17/8/21,3,4,2,3,2
Albania,ALB,18/8/21,3,4,2,3,2
Albania,ALB,19/8/21,3,4,2,3,2
Albania,ALB,20/8/21,3,4,2,3,2
Albania,ALB,21/8/21,3,4,3,2,2
Albania,ALB,22/8/21,3,4,3,2,2
Albania,ALB,23/8/21,3,4,3,2,2
Albania,ALB,24/8/21,3,4,3,2,2
Albania,ALB,25/8/21,3,4,3,2,2
Albania,ALB,26/8/21,3,4,3,2,2
Albania,ALB,27/8/21,3,4,3,2,2
Albania,ALB,28/8/21,3,4,3,2,2
Albania,ALB,29/8/21,3,4,3,2,2
Albania,ALB,30/8/21,3,4,3,2,2
Albania,ALB,31/8/21,3,4,3,2,2
Albania,ALB,1/9/21,3,4,3,2,2
Albania,ALB,2/9/21,3,4,3,2,2
Albania,ALB,3/9/21,3,4,3,2,2
Albania,ALB,4/9/21,3,4,3,2,2
Albania,ALB,5/9/21,3,4,3,2,2
Albania,ALB,6/9/21,3,4,3,2,2
Albania,ALB,7/9/21,3,4,3,2,2
Albania,ALB,8/9/21,3,4,3,2,2
Albania,ALB,9/9/21,3,4,3,2,2
Albania,ALB,10/9/21,3,4,3,2,2
Albania,ALB,11/9/21,3,4,3,2,2
Albania,ALB,12/9/21,3,4,3,2,2
Albania,ALB,13/9/21,3,4,3,2,2
Albania,ALB,14/9/21,3,4,3,2,2
Albania,ALB,15/9/21,3,4,3,2,2
Albania,ALB,16/9/21,3,4,3,2,2
Albania,ALB,17/9/21,3,4,3,2,2
Albania,ALB,18/9/21,3,4,3,2,2
Albania,ALB,19/9/21,3,4,3,2,2
Albania,ALB,20/9/21,3,4,3,2,2
Albania,ALB,21/9/21,3,4,3,2,2
Albania,ALB,22/9/21,3,4,3,2,2
Albania,ALB,23/9/21,3,4,3,2,2
Albania,ALB,24/9/21,3,4,3,2,2
Albania,ALB,25/9/21,3,4,3,2,2
Albania,ALB,26/9/21,3,4,3,2,2
Albania,ALB,27/9/21,3,4,3,2,2
Albania,ALB,28/9/21,3,4,3,2,2
Albania,ALB,29/9/21,3,5,2,3,2
Albania,ALB,30/9/21,3,5,2,3,2
Albania,ALB,1/10/21,3,5,2,3,2
Albania,ALB,2/10/21,3,5,2,3,2
Albania,ALB,3/10/21,3,5,2,3,2
Albania,ALB,4/10/21,3,5,2,3,2
Albania,ALB,5/10/21,3,5,2,3,2
Albania,ALB,6/10/21,3,5,2,3,2
Albania,ALB,7/10/21,3,5,2,3,2
Albania,ALB,8/10/21,3,5,2,3,2
Albania,ALB,9/10/21,3,5,2,3,2
Albania,ALB,10/10/21,3,5,2,3,2
Albania,ALB,11/10/21,3,5,2,3,2
Albania,ALB,12/10/21,3,5,2,3,2
Albania,ALB,13/10/21,3,5,2,3,2
Albania,ALB,14/10/21,3,5,2,3,2
Albania,ALB,15/10/21,3,5,2,3,2
Albania,ALB,16/10/21,3,5,2,3,2
Albania,ALB,17/10/21,3,5,2,3,2
Albania,ALB,18/10/21,3,5,2,3,2
Albania,ALB,19/10/21,3,5,2,3,2
Albania,ALB,20/10/21,3,5,2,3,2
Albania,ALB,21/10/21,3,5,2,3,2
Albania,ALB,22/10/21,3,5,2,3,2
Albania,ALB,23/10/21,3,5,2,3,2
Albania,ALB,24/10/21,3,5,2,3,2
Albania,ALB,25/10/21,3,5,2,3,2
Albania,ALB,26/10/21,3,5,2,3,2
Albania,ALB,27/10/21,3,5,2,3,2
Albania,ALB,28/10/21,3,5,2,3,2
Albania,ALB,29/10/21,3,5,2,3,2
Albania,ALB,30/10/21,3,5,2,3,2
Albania,ALB,31/10/21,3,5,2,3,2
Albania,ALB,1/11/21,3,5,2,3,2
Albania,ALB,2/11/21,3,5,2,3,2
Albania,ALB,3/11/21,3,5,2,3,2
Albania,ALB,4/11/21,3,5,2,3,2
Albania,ALB,5/11/21,3,5,2,3,2
Albania,ALB,6/11/21,3,5,2,3,2
Albania,ALB,7/11/21,3,5,2,3,2
Albania,ALB,8/11/21,3,5,2,3,2
Algeria,DZA,1/1/20,0,0,0,0,0
Algeria,DZA,2/1/20,0,0,0,0,0
Algeria,DZA,3/1/20,0,0,0,0,0
Algeria,DZA,4/1/20,0,0,0,0,0
Algeria,DZA,5/1/20,0,0,0,0,0
Algeria,DZA,6/1/20,0,0,0,0,0
Algeria,DZA,7/1/20,0,0,0,0,0
Algeria,DZA,8/1/20,0,0,0,0,0
Algeria,DZA,9/1/20,0,0,0,0,0
Algeria,DZA,10/1/20,0,0,0,0,0
Algeria,DZA,11/1/20,0,0,0,0,0
Algeria,DZA,12/1/20,0,0,0,0,0
Algeria,DZA,13/1/20,0,0,0,0,0
Algeria,DZA,14/1/20,0,0,0,0,0
Algeria,DZA,15/1/20,0,0,0,0,0
Algeria,DZA,16/1/20,0,0,0,0,0
Algeria,DZA,17/1/20,0,0,0,0,0
Algeria,DZA,18/1/20,0,0,0,0,0
Algeria,DZA,19/1/20,0,0,0,0,0
Algeria,DZA,20/1/20,0,0,0,0,0
Algeria,DZA,21/1/20,0,0,0,0,0
Algeria,DZA,22/1/20,0,0,0,0,0
Algeria,DZA,23/1/20,0,0,0,0,0
Algeria,DZA,24/1/20,0,0,0,0,0
Algeria,DZA,25/1/20,0,0,0,0,0
Algeria,DZA,26/1/20,0,0,0,0,0
Algeria,DZA,27/1/20,0,0,0,0,0
Algeria,DZA,28/1/20,0,0,0,0,0
Algeria,DZA,29/1/20,0,0,0,0,0
Algeria,DZA,30/1/20,0,0,0,0,0
Algeria,DZA,31/1/20,0,0,0,0,0
Algeria,DZA,1/2/20,0,0,0,0,0
Algeria,DZA,2/2/20,0,0,0,0,0
Algeria,DZA,3/2/20,0,0,0,0,0
Algeria,DZA,4/2/20,0,0,0,0,0
Algeria,DZA,5/2/20,0,0,0,0,0
Algeria,DZA,6/2/20,0,0,0,0,0
Algeria,DZA,7/2/20,0,0,0,0,0
Algeria,DZA,8/2/20,0,0,0,0,0
Algeria,DZA,9/2/20,0,0,0,0,0
Algeria,DZA,10/2/20,0,0,0,0,0
Algeria,DZA,11/2/20,0,0,0,0,0
Algeria,DZA,12/2/20,0,0,0,0,0
Algeria,DZA,13/2/20,0,0,0,0,0
Algeria,DZA,14/2/20,0,0,0,0,0
Algeria,DZA,15/2/20,0,0,0,0,0
Algeria,DZA,16/2/20,0,0,0,0,0
Algeria,DZA,17/2/20,0,0,0,0,0
Algeria,DZA,18/2/20,0,0,0,0,0
Algeria,DZA,19/2/20,0,0,0,0,0
Algeria,DZA,20/2/20,0,0,0,0,0
Algeria,DZA,21/2/20,0,0,0,0,0
Algeria,DZA,22/2/20,0,0,0,0,0
Algeria,DZA,23/2/20,0,0,0,0,0
Algeria,DZA,24/2/20,0,0,0,0,0
Algeria,DZA,25/2/20,0,0,0,0,0
Algeria,DZA,26/2/20,0,0,0,0,0
Algeria,DZA,27/2/20,0,0,0,0,0
Algeria,DZA,28/2/20,0,0,0,0,0
Algeria,DZA,29/2/20,0,0,0,0,0
Algeria,DZA,1/3/20,0,0,0,0,0
Algeria,DZA,2/3/20,0,0,0,0,0
Algeria,DZA,3/3/20,0,0,0,0,0
Algeria,DZA,4/3/20,0,0,0,0,0
Algeria,DZA,5/3/20,0,0,0,0,0
Algeria,DZA,6/3/20,0,0,0,0,0
Algeria,DZA,7/3/20,0,0,0,0,0
Algeria,DZA,8/3/20,0,0,0,0,0
Algeria,DZA,9/3/20,0,0,0,0,0
Algeria,DZA,10/3/20,0,0,0,0,0
Algeria,DZA,11/3/20,0,0,0,0,0
Algeria,DZA,12/3/20,0,0,0,0,0
Algeria,DZA,13/3/20,0,0,0,0,0
Algeria,DZA,14/3/20,0,0,0,0,0
Algeria,DZA,15/3/20,0,0,0,0,0
Algeria,DZA,16/3/20,0,0,0,0,0
Algeria,DZA,17/3/20,0,0,0,0,0
Algeria,DZA,18/3/20,0,0,0,0,0
Algeria,DZA,19/3/20,0,0,0,0,0
Algeria,DZA,20/3/20,0,0,0,0,0
Algeria,DZA,21/3/20,0,0,0,0,0
Algeria,DZA,22/3/20,1,0,0,0,0
Algeria,DZA,23/3/20,1,0,0,0,3
Algeria,DZA,24/3/20,1,0,0,0,3
Algeria,DZA,25/3/20,1,0,0,0,3
Algeria,DZA,26/3/20,1,0,0,0,3
Algeria,DZA,27/3/20,1,0,0,0,3
Algeria,DZA,28/3/20,1,0,0,0,3
Algeria,DZA,29/3/20,1,0,0,0,3
Algeria,DZA,30/3/20,1,0,0,4,3
Algeria,DZA,31/3/20,1,0,0,4,3
Algeria,DZA,1/4/20,1,0,0,4,3
Algeria,DZA,2/4/20,1,0,0,4,3
Algeria,DZA,3/4/20,1,0,0,4,3
Algeria,DZA,4/4/20,1,0,0,4,3
Algeria,DZA,5/4/20,1,0,0,4,3
Algeria,DZA,6/4/20,1,0,0,4,3
Algeria,DZA,7/4/20,1,0,0,4,3
Algeria,DZA,8/4/20,1,0,0,4,3
Algeria,DZA,9/4/20,1,0,0,4,3
Algeria,DZA,10/4/20,1,0,0,4,3
Algeria,DZA,11/4/20,1,0,0,4,3
Algeria,DZA,12/4/20,1,0,0,4,3
Algeria,DZA,13/4/20,1,0,0,4,3
Algeria,DZA,14/4/20,1,0,0,4,3
Algeria,DZA,15/4/20,1,0,0,4,3
Algeria,DZA,16/4/20,1,0,0,4,3
Algeria,DZA,17/4/20,1,0,0,4,3
Algeria,DZA,18/4/20,1,0,0,4,3
Algeria,DZA,19/4/20,1,0,0,4,3
Algeria,DZA,20/4/20,1,0,0,4,3
Algeria,DZA,21/4/20,1,0,0,4,3
Algeria,DZA,22/4/20,1,0,0,4,3
Algeria,DZA,23/4/20,1,0,3,4,3
Algeria,DZA,24/4/20,1,0,0,3,2
Algeria,DZA,25/4/20,1,0,0,3,2
Algeria,DZA,26/4/20,1,0,0,3,2
Algeria,DZA,27/4/20,1,0,0,3,2
Algeria,DZA,28/4/20,1,0,0,3,2
Algeria,DZA,29/4/20,1,0,0,3,2
Algeria,DZA,30/4/20,1,0,0,3,2
Algeria,DZA,1/5/20,1,0,0,3,2
Algeria,DZA,2/5/20,1,0,0,3,2
Algeria,DZA,3/5/20,1,0,0,3,2
Algeria,DZA,4/5/20,1,0,0,3,2
Algeria,DZA,5/5/20,1,0,0,3,2
Algeria,DZA,6/5/20,1,0,0,3,2
Algeria,DZA,7/5/20,1,0,0,3,2
Algeria,DZA,8/5/20,1,0,0,3,2
Algeria,DZA,9/5/20,1,0,0,3,2
Algeria,DZA,10/5/20,1,0,0,3,2
Algeria,DZA,11/5/20,1,0,0,3,2
Algeria,DZA,12/5/20,1,0,0,3,2
Algeria,DZA,13/5/20,1,0,0,3,2
Algeria,DZA,14/5/20,1,0,0,3,2
Algeria,DZA,15/5/20,1,0,0,3,2
Algeria,DZA,16/5/20,1,0,0,3,2
Algeria,DZA,17/5/20,1,0,0,3,2
Algeria,DZA,18/5/20,1,0,0,3,2
Algeria,DZA,19/5/20,1,0,0,3,2
Algeria,DZA,20/5/20,1,0,0,3,2
Algeria,DZA,21/5/20,1,0,0,3,2
Algeria,DZA,22/5/20,1,0,0,3,2
Algeria,DZA,23/5/20,1,0,0,3,2
Algeria,DZA,24/5/20,1,0,3,3,2
Algeria,DZA,25/5/20,1,0,3,3,2
Algeria,DZA,26/5/20,1,0,3,3,2
Algeria,DZA,27/5/20,1,0,3,3,2
Algeria,DZA,28/5/20,1,0,3,3,2
Algeria,DZA,29/5/20,1,0,3,3,2
Algeria,DZA,30/5/20,1,0,3,3,2
Algeria,DZA,31/5/20,1,0,3,3,2
Algeria,DZA,1/6/20,1,0,3,3,2
Algeria,DZA,2/6/20,1,0,3,3,2
Algeria,DZA,3/6/20,1,0,3,3,2
Algeria,DZA,4/6/20,1,0,3,3,2
Algeria,DZA,5/6/20,1,0,3,3,2
Algeria,DZA,6/6/20,1,0,3,3,2
Algeria,DZA,7/6/20,1,0,3,3,2
Algeria,DZA,8/6/20,1,0,3,3,2
Algeria,DZA,9/6/20,1,0,3,3,2
Algeria,DZA,10/6/20,1,0,3,3,2
Algeria,DZA,11/6/20,1,0,3,3,2
Algeria,DZA,12/6/20,1,0,3,3,2
Algeria,DZA,13/6/20,1,0,3,3,2
Algeria,DZA,14/6/20,1,0,3,3,2
Algeria,DZA,15/6/20,1,0,3,3,2
Algeria,DZA,16/6/20,1,0,3,3,2
Algeria,DZA,17/6/20,1,0,3,3,2
Algeria,DZA,18/6/20,1,0,3,3,2
Algeria,DZA,19/6/20,1,0,3,3,2
Algeria,DZA,20/6/20,1,0,3,3,2
Algeria,DZA,21/6/20,1,0,3,3,2
Algeria,DZA,22/6/20,1,0,3,3,2
Algeria,DZA,23/6/20,1,0,3,3,2
Algeria,DZA,24/6/20,1,0,3,3,2
Algeria,DZA,25/6/20,1,0,3,3,2
Algeria,DZA,26/6/20,1,0,3,3,2
Algeria,DZA,27/6/20,1,0,3,3,2
Algeria,DZA,28/6/20,1,0,3,3,2
Algeria,DZA,29/6/20,1,0,3,3,2
Algeria,DZA,30/6/20,1,0,3,3,2
Algeria,DZA,1/7/20,1,0,3,3,2
Algeria,DZA,2/7/20,1,0,3,3,2
Algeria,DZA,3/7/20,1,0,3,3,2
Algeria,DZA,4/7/20,1,0,3,3,2
Algeria,DZA,5/7/20,1,0,3,3,2
Algeria,DZA,6/7/20,1,0,3,3,2
Algeria,DZA,7/7/20,1,0,3,3,2
Algeria,DZA,8/7/20,1,0,3,3,2
Algeria,DZA,9/7/20,1,0,3,3,2
Algeria,DZA,10/7/20,1,0,3,3,2
Algeria,DZA,11/7/20,1,0,3,3,2
Algeria,DZA,12/7/20,1,0,3,3,2
Algeria,DZA,13/7/20,1,0,3,3,2
Algeria,DZA,14/7/20,1,0,3,3,2
Algeria,DZA,15/7/20,1,0,3,3,2
Algeria,DZA,16/7/20,1,0,3,3,2
Algeria,DZA,17/7/20,1,0,3,3,2
Algeria,DZA,18/7/20,1,0,3,3,2
Algeria,DZA,19/7/20,1,0,3,3,2
Algeria,DZA,20/7/20,1,0,3,3,2
Algeria,DZA,21/7/20,1,0,3,3,2
Algeria,DZA,22/7/20,1,0,3,3,2
Algeria,DZA,23/7/20,1,0,3,3,2
Algeria,DZA,24/7/20,1,0,3,3,2
Algeria,DZA,25/7/20,1,0,3,3,2
Algeria,DZA,26/7/20,1,0,3,3,2
Algeria,DZA,27/7/20,1,0,3,4,2
Algeria,DZA,28/7/20,1,0,3,4,2
Algeria,DZA,29/7/20,1,0,3,4,2
Algeria,DZA,30/7/20,1,0,3,4,2
Algeria,DZA,31/7/20,1,0,3,4,2
Algeria,DZA,1/8/20,1,0,3,4,2
Algeria,DZA,2/8/20,1,0,3,4,2
Algeria,DZA,3/8/20,1,0,3,4,2
Algeria,DZA,4/8/20,1,0,3,4,2
Algeria,DZA,5/8/20,1,0,3,4,2
Algeria,DZA,6/8/20,1,0,3,4,2
Algeria,DZA,7/8/20,1,0,3,4,2
Algeria,DZA,8/8/20,1,0,3,4,2
Algeria,DZA,9/8/20,1,0,3,4,2
Algeria,DZA,10/8/20,1,0,3,4,2
Algeria,DZA,11/8/20,1,0,3,4,2
Algeria,DZA,12/8/20,1,0,3,4,2
Algeria,DZA,13/8/20,1,0,3,4,2
Algeria,DZA,14/8/20,1,0,3,4,2
Algeria,DZA,15/8/20,1,0,3,0,2
Algeria,DZA,16/8/20,1,0,3,0,2
Algeria,DZA,17/8/20,1,0,3,0,2
Algeria,DZA,18/8/20,1,0,3,4,2
Algeria,DZA,19/8/20,1,0,3,4,2
Algeria,DZA,20/8/20,1,0,3,4,2
Algeria,DZA,21/8/20,1,0,3,4,2
Algeria,DZA,22/8/20,1,0,3,4,2
Algeria,DZA,23/8/20,1,0,3,4,2
Algeria,DZA,24/8/20,1,0,3,4,2
Algeria,DZA,25/8/20,1,0,3,4,2
Algeria,DZA,26/8/20,1,0,3,4,2
Algeria,DZA,27/8/20,1,0,3,4,2
Algeria,DZA,28/8/20,1,0,3,4,2
Algeria,DZA,29/8/20,1,0,3,4,2
Algeria,DZA,30/8/20,1,0,3,4,2
Algeria,DZA,31/8/20,1,0,3,4,2
Algeria,DZA,1/9/20,1,0,3,4,2
Algeria,DZA,2/9/20,1,0,3,4,2
Algeria,DZA,3/9/20,1,0,3,4,2
Algeria,DZA,4/9/20,1,0,3,4,2
Algeria,DZA,5/9/20,1,0,3,4,2
Algeria,DZA,6/9/20,1,0,3,4,2
Algeria,DZA,7/9/20,1,0,3,4,2
Algeria,DZA,8/9/20,1,0,3,4,2
Algeria,DZA,9/9/20,1,0,3,4,2
Algeria,DZA,10/9/20,1,0,3,4,2
Algeria,DZA,11/9/20,1,0,3,4,2
Algeria,DZA,12/9/20,1,0,3,4,2
Algeria,DZA,13/9/20,1,0,3,4,2
Algeria,DZA,14/9/20,1,0,3,4,2
Algeria,DZA,15/9/20,1,0,3,4,2
Algeria,DZA,16/9/20,1,0,3,4,2
Algeria,DZA,17/9/20,1,0,3,4,2
Algeria,DZA,18/9/20,1,0,3,4,2
Algeria,DZA,19/9/20,1,0,3,4,2
Algeria,DZA,20/9/20,1,0,3,4,2
Algeria,DZA,21/9/20,1,0,3,4,2
Algeria,DZA,22/9/20,1,0,3,4,2
Algeria,DZA,23/9/20,1,0,3,4,2
Algeria,DZA,24/9/20,1,0,3,4,2
Algeria,DZA,25/9/20,1,0,3,4,2
Algeria,DZA,26/9/20,1,0,3,4,2
Algeria,DZA,27/9/20,1,0,3,4,2
Algeria,DZA,28/9/20,1,0,3,4,2
Algeria,DZA,29/9/20,1,0,3,4,2
Algeria,DZA,30/9/20,1,0,3,4,2
Algeria,DZA,1/10/20,1,0,3,4,2
Algeria,DZA,2/10/20,1,0,3,4,2
Algeria,DZA,3/10/20,1,0,3,4,2
Algeria,DZA,4/10/20,1,0,3,4,2
Algeria,DZA,5/10/20,1,0,3,4,2
Algeria,DZA,6/10/20,1,0,3,4,2
Algeria,DZA,7/10/20,1,0,3,4,2
Algeria,DZA,8/10/20,1,0,3,4,2
Algeria,DZA,9/10/20,1,0,3,4,2
Algeria,DZA,10/10/20,1,0,3,4,2
Algeria,DZA,11/10/20,1,0,3,4,2
Algeria,DZA,12/10/20,1,0,3,4,2
Algeria,DZA,13/10/20,1,0,3,4,2
Algeria,DZA,14/10/20,1,0,3,4,2
Algeria,DZA,15/10/20,1,0,3,4,2
Algeria,DZA,16/10/20,1,0,3,4,2
Algeria,DZA,17/10/20,1,0,3,4,2
Algeria,DZA,18/10/20,1,0,3,4,2
Algeria,DZA,19/10/20,1,0,3,4,2
Algeria,DZA,20/10/20,1,0,3,4,2
Algeria,DZA,21/10/20,1,0,3,4,2
Algeria,DZA,22/10/20,1,0,3,4,2
Algeria,DZA,23/10/20,1,0,3,4,2
Algeria,DZA,24/10/20,1,0,3,4,2
Algeria,DZA,25/10/20,1,0,3,4,2
Algeria,DZA,26/10/20,1,0,3,4,2
Algeria,DZA,27/10/20,1,0,3,4,2
Algeria,DZA,28/10/20,1,0,3,4,2
Algeria,DZA,29/10/20,1,0,3,4,2
Algeria,DZA,30/10/20,1,0,3,4,2
Algeria,DZA,31/10/20,1,0,3,4,2
Algeria,DZA,1/11/20,1,0,3,4,2
Algeria,DZA,2/11/20,1,0,3,4,2
Algeria,DZA,3/11/20,1,0,3,4,2
Algeria,DZA,4/11/20,1,0,3,4,2
Algeria,DZA,5/11/20,1,0,3,4,2
Algeria,DZA,6/11/20,1,0,3,4,2
Algeria,DZA,7/11/20,1,0,3,4,2
Algeria,DZA,8/11/20,1,0,3,4,2
Algeria,DZA,9/11/20,1,0,3,4,2
Algeria,DZA,10/11/20,1,0,3,4,2
Algeria,DZA,11/11/20,1,0,3,4,2
Algeria,DZA,12/11/20,1,0,3,4,2
Algeria,DZA,13/11/20,1,0,3,4,2
Algeria,DZA,14/11/20,1,0,3,4,2
Algeria,DZA,15/11/20,1,0,3,4,2
Algeria,DZA,16/11/20,1,0,3,4,2
Algeria,DZA,17/11/20,1,0,3,4,2
Algeria,DZA,18/11/20,1,0,3,4,2
Algeria,DZA,19/11/20,1,0,3,4,2
Algeria,DZA,20/11/20,1,0,3,4,2
Algeria,DZA,21/11/20,1,0,3,4,2
Algeria,DZA,22/11/20,1,0,3,4,2
Algeria,DZA,23/11/20,1,0,3,4,2
Algeria,DZA,24/11/20,1,0,3,4,2
Algeria,DZA,25/11/20,1,0,3,4,2
Algeria,DZA,26/11/20,1,0,3,4,2
Algeria,DZA,27/11/20,1,0,3,4,2
Algeria,DZA,28/11/20,1,0,3,4,2
Algeria,DZA,29/11/20,1,0,3,4,2
Algeria,DZA,30/11/20,1,0,3,4,2
Algeria,DZA,1/12/20,1,0,3,4,2
Algeria,DZA,2/12/20,1,0,3,4,2
Algeria,DZA,3/12/20,1,0,3,4,2
Algeria,DZA,4/12/20,1,0,3,4,2
Algeria,DZA,5/12/20,1,0,3,4,2
Algeria,DZA,6/12/20,1,0,3,4,2
Algeria,DZA,7/12/20,1,0,3,4,2
Algeria,DZA,8/12/20,1,0,3,4,2
Algeria,DZA,9/12/20,1,0,3,4,2
Algeria,DZA,10/12/20,1,0,3,4,2
Algeria,DZA,11/12/20,1,0,3,4,2
Algeria,DZA,12/12/20,1,0,3,4,2
Algeria,DZA,13/12/20,1,0,3,4,2
Algeria,DZA,14/12/20,1,0,3,4,2
Algeria,DZA,15/12/20,1,0,3,4,2
Algeria,DZA,16/12/20,1,0,3,4,2
Algeria,DZA,17/12/20,1,0,3,4,2
Algeria,DZA,18/12/20,1,0,3,4,2
Algeria,DZA,19/12/20,1,0,3,4,2
Algeria,DZA,20/12/20,1,0,3,4,2
Algeria,DZA,21/12/20,1,0,3,4,2
Algeria,DZA,22/12/20,1,0,3,4,2
Algeria,DZA,23/12/20,1,0,3,4,2
Algeria,DZA,24/12/20,1,0,3,4,2
Algeria,DZA,25/12/20,1,0,3,4,2
Algeria,DZA,26/12/20,1,0,3,4,2
Algeria,DZA,27/12/20,1,0,3,4,2
Algeria,DZA,28/12/20,1,0,3,4,2
Algeria,DZA,29/12/20,1,0,3,4,2
Algeria,DZA,30/12/20,1,0,3,4,2
Algeria,DZA,31/12/20,1,0,3,4,2
Algeria,DZA,1/1/21,1,0,3,4,2
Algeria,DZA,2/1/21,1,0,3,4,2
Algeria,DZA,3/1/21,1,0,3,4,2
Algeria,DZA,4/1/21,1,0,3,4,2
Algeria,DZA,5/1/21,1,0,3,4,2
Algeria,DZA,6/1/21,1,0,3,4,2
Algeria,DZA,7/1/21,1,0,3,4,2
Algeria,DZA,8/1/21,1,0,3,4,2
Algeria,DZA,9/1/21,1,0,3,4,2
Algeria,DZA,10/1/21,1,0,3,4,2
Algeria,DZA,11/1/21,1,0,3,4,2
Algeria,DZA,12/1/21,1,0,3,4,2
Algeria,DZA,13/1/21,1,0,3,4,2
Algeria,DZA,14/1/21,1,0,3,4,2
Algeria,DZA,15/1/21,1,0,3,4,2
Algeria,DZA,16/1/21,1,0,3,4,2
Algeria,DZA,17/1/21,1,0,3,4,2
Algeria,DZA,18/1/21,1,0,3,4,2
Algeria,DZA,19/1/21,1,0,3,4,2
Algeria,DZA,20/1/21,1,0,3,4,2
Algeria,DZA,21/1/21,1,0,3,4,2
Algeria,DZA,22/1/21,1,0,3,4,2
Algeria,DZA,23/1/21,1,0,3,4,2
Algeria,DZA,24/1/21,1,0,3,4,2
Algeria,DZA,25/1/21,1,0,3,4,2
Algeria,DZA,26/1/21,1,0,3,4,2
Algeria,DZA,27/1/21,1,0,3,4,2
Algeria,DZA,28/1/21,1,0,3,4,2
Algeria,DZA,29/1/21,1,0,3,4,2
Algeria,DZA,30/1/21,1,0,3,4,2
Algeria,DZA,31/1/21,1,3,3,4,2
Algeria,DZA,1/2/21,1,3,3,4,2
Algeria,DZA,2/2/21,1,3,3,4,2
Algeria,DZA,3/2/21,1,3,3,4,2
Algeria,DZA,4/2/21,1,3,3,4,2
Algeria,DZA,5/2/21,1,3,3,4,2
Algeria,DZA,6/2/21,1,3,3,4,2
Algeria,DZA,7/2/21,1,3,3,4,2
Algeria,DZA,8/2/21,1,3,3,4,2
Algeria,DZA,9/2/21,1,3,3,4,2
Algeria,DZA,10/2/21,1,3,3,4,2
Algeria,DZA,11/2/21,1,3,3,4,2
Algeria,DZA,12/2/21,1,3,3,4,2
Algeria,DZA,13/2/21,1,3,3,4,2
Algeria,DZA,14/2/21,1,3,3,4,2
Algeria,DZA,15/2/21,1,3,3,4,2
Algeria,DZA,16/2/21,1,3,3,4,2
Algeria,DZA,17/2/21,1,3,3,4,2
Algeria,DZA,18/2/21,1,3,3,4,2
Algeria,DZA,19/2/21,1,3,3,4,2
Algeria,DZA,20/2/21,1,3,3,4,2
Algeria,DZA,21/2/21,1,3,3,4,2
Algeria,DZA,22/2/21,1,3,3,3,2
Algeria,DZA,23/2/21,1,3,3,3,2
Algeria,DZA,24/2/21,1,3,3,3,2
Algeria,DZA,25/2/21,1,3,3,3,2
Algeria,DZA,26/2/21,1,3,3,3,2
Algeria,DZA,27/2/21,1,3,3,3,2
Algeria,DZA,28/2/21,1,3,3,3,2
Algeria,DZA,1/3/21,1,3,3,3,2
Algeria,DZA,2/3/21,2,3,3,4,2
Algeria,DZA,3/3/21,2,3,3,4,2
Algeria,DZA,4/3/21,2,3,3,4,2
Algeria,DZA,5/3/21,2,3,3,4,2
Algeria,DZA,6/3/21,2,3,3,4,2
Algeria,DZA,7/3/21,2,3,3,4,2
Algeria,DZA,8/3/21,2,3,3,4,2
Algeria,DZA,9/3/21,2,3,3,4,2
Algeria,DZA,10/3/21,2,3,3,4,2
Algeria,DZA,11/3/21,2,3,3,4,2
Algeria,DZA,12/3/21,2,3,3,4,2
Algeria,DZA,13/3/21,2,3,3,4,2
Algeria,DZA,14/3/21,2,3,3,4,2
Algeria,DZA,15/3/21,2,3,3,4,2
Algeria,DZA,16/3/21,2,3,3,4,2
Algeria,DZA,17/3/21,2,3,3,4,2
Algeria,DZA,18/3/21,2,3,3,4,2
Algeria,DZA,19/3/21,2,3,3,4,2
Algeria,DZA,20/3/21,2,3,3,4,2
Algeria,DZA,21/3/21,2,3,3,4,2
Algeria,DZA,22/3/21,2,3,3,4,2
